shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
14U-372-SO-E,45.608892,-73.583042,77
14U-192-JO-E,45.608892,-73.583042,51
14U-44-01-N,45.608892,-73.583042,19
14U-208-01-E,45.500812,-73.778884,35
14U-208-01-E,45.502452,-73.782818,45
14U-356-SO-O,45.502109,-73.787224,171
14U-208-01-O,45.502109,-73.787224,28
14U-208-01-O,45.502336,-73.782909,31
14U-208-01-O,45.500568,-73.779104,40
14U-208-01-O,45.498689,-73.783469,41
14U-110-01-E,45.445344,-73.680331,13
14U-90-01-O,45.445344,-73.680331,66
14U-195-01-E,45.434998,-73.681301,41
14U-61-01-E,45.50048,-73.557769,32
14U-225-01-E,45.487697,-73.765876,25
14U-43-AB-E,45.58542,-73.65166,9
14U-448-PM-O,45.643447,-73.572886,7
14U-448-AM-E,45.643814,-73.572784,36
14U-22-01-O,45.609882,-73.511077,4
14U-460-PM-O,45.44855,-73.743172,73
14U-460-PM-E,45.44855,-73.743172,1
14U-460-AM-O,45.44855,-73.743172,87
14U-460-AM-E,45.44855,-73.743172,1
14U-378-01-E,45.44855,-73.743172,6
14U-204-HP-O,45.44855,-73.743172,1
14U-204-HP-E,45.44855,-73.743172,65
14U-370-01-E,45.583032,-73.542814,83
14U-204-JO-O,45.454986,-73.753051,16
14U-204-HP-O,45.454986,-73.753051,16
14U-110-01-O,45.446013,-73.677979,69
14U-90-01-O,45.446013,-73.677979,65
14U-110-01-E,45.44469,-73.686449,7
14U-128-01-S,45.510298,-73.680217,41
14U-16-01-O,45.510298,-73.680217,35
14U-382-01-O,45.511481,-73.678247,17
14U-378-01-E,45.511481,-73.678247,46
14U-371-01-N,45.511481,-73.678247,55
14U-17-01-N,45.511481,-73.678247,50
14U-128-01-S,45.504934,-73.678567,74
14U-380-01-E,45.518798,-73.676469,8
14U-378-01-E,45.518798,-73.676469,52
14U-171-01-E,45.518798,-73.676469,18
14U-121-01-E,45.518798,-73.676469,18
14U-128-01-N,45.508156,-73.676782,17
14U-128-01-S,45.50931,-73.675076,78
14U-495-01-E,45.430166,-73.635376,37
14U-406-01-E,45.430166,-73.635376,18
14U-113-01-E,45.430166,-73.635376,24
14U-106-01-E,45.430166,-73.635376,18
14U-406-01-E,45.432219,-73.630088,22
14U-106-01-E,45.432219,-73.630088,21
14U-109-01-S,45.437563,-73.626434,22
14U-109-01-N,45.437756,-73.62644,35
14U-406-01-O,45.436676,-73.625476,16
14U-350-01-O,45.436676,-73.625476,117
14U-106-01-O,45.436676,-73.625476,16
14U-195-01-O,45.445676,-73.62382,12
14U-109-01-S,45.445676,-73.62382,16
14U-110-01-O,45.4184,-73.621812,24
14U-113-01-E,45.429645,-73.620381,33
14U-495-01-O,45.423161,-73.618339,23
14U-112-01-O,45.423161,-73.618339,31
14U-113-01-O,45.434747,-73.615626,11
14U-350-01-E,45.419411,-73.611548,20
14U-123-01-S,45.419411,-73.611548,32
14U-110-01-E,45.419411,-73.611548,67
14U-112-01-O,45.423867,-73.611241,28
14U-350-01-E,45.422042,-73.610106,22
14U-123-01-S,45.422042,-73.610106,34
14U-58-01-O,45.422042,-73.610106,44
14U-495-01-E,45.428746,-73.607499,45
14U-350-01-E,45.428746,-73.607499,26
14U-110-01-E,45.428746,-73.607499,75
14U-113-01-E,45.436197,-73.600525,41
14U-110-01-E,45.436197,-73.600525,82
14U-112-01-E,45.434465,-73.600122,27
14U-58-01-O,45.426969,-73.599703,39
14U-58-01-E,45.428355,-73.595183,13
14U-70-AC-O,45.505494,-73.711272,23
14U-70-AC-O,45.506743,-73.714682,25
14U-70-AC-E,45.506904,-73.714292,17
14U-70-AC-O,45.502788,-73.721311,27
14U-70-AC-E,45.502429,-73.721523,15
14U-70-AC-O,45.500217,-73.718314,28
14U-70-AC-E,45.500131,-73.717724,14
14U-203-01-O,45.446264,-73.807658,41
14U-201-SO-S,45.455678,-73.806664,16
14U-201-01-S,45.455678,-73.806664,15
14U-202-JO-E,45.443581,-73.801595,17
14U-204-JO-O,45.45927,-73.798956,58
14U-204-HP-O,45.45927,-73.798956,62
14U-204-JO-E,45.457528,-73.798487,19
14U-204-HP-E,45.457528,-73.798487,18
14U-203-01-E,45.451404,-73.791892,32
14U-204-JO-E,45.450275,-73.786926,25
14U-204-HP-E,45.450275,-73.786926,24
14U-356-SO-E,45.45444,-73.782393,19
14U-209-01-S,45.45444,-73.782393,30
14U-203-01-E,45.45444,-73.782393,39
14U-225-01-E,45.474078,-73.816166,6
14U-215-01-E,45.474078,-73.816166,6
14U-208-01-E,45.474078,-73.816166,6
14U-203-01-O,45.449626,-73.816923,46
14U-201-SO-S,45.449626,-73.816923,21
14U-201-01-S,45.449626,-73.816923,20
14U-485-01-E,45.442876,-73.815509,38
14U-202-JO-E,45.442876,-73.815509,9
14U-207-01-S,45.466185,-73.849329,25
14U-470-PM-E,45.47365,-73.83557,19
14U-470-L2-E,45.47365,-73.83557,19
14U-470-AM-E,45.47365,-73.83557,23
14U-382-01-O,45.47365,-73.83557,100
14U-205-01-O,45.47365,-73.83557,50
14U-201-SO-S,45.47365,-73.83557,84
14U-201-01-S,45.47365,-73.83557,83
14U-470-PM-O,45.480119,-73.841611,32
14U-470-L2-O,45.480119,-73.841611,30
14U-470-AM-O,45.480119,-73.841611,29
14U-382-01-E,45.480119,-73.841611,29
14U-376-01-O,45.480119,-73.841611,61
14U-205-01-E,45.480119,-73.841611,7
14U-201-SO-N,45.480119,-73.841611,11
14U-201-01-N,45.480119,-73.841611,7
14U-206-01-E,45.487192,-73.830326,17
14U-206-01-O,45.475328,-73.829457,36
14U-409-PM-S,45.497502,-73.826138,13
14U-409-AM-S,45.497502,-73.826138,13
14U-208-01-E,45.47924,-73.816409,9
14U-208-01-O,45.493891,-73.806131,21
14U-225-01-E,45.478748,-73.806758,9
14U-215-01-E,45.478748,-73.806758,9
14U-362-01-O,45.571861,-73.536889,103
14U-85-JO-O,45.571861,-73.536889,46
14U-370-01-E,45.595148,-73.53569,91
14U-364-01-E,45.595148,-73.53569,66
14U-185-01-E,45.595148,-73.53569,35
14U-26-01-E,45.595148,-73.53569,6
14U-18-JO-E,45.595148,-73.53569,58
14U-139-JO-N,45.547645,-73.535672,3
14U-125-LC-E,45.558326,-73.53591,19
14U-125-JO-E,45.558326,-73.53591,40
14U-139-JO-S,45.548411,-73.535697,47
14U-353-01-E,45.559417,-73.535866,20
14U-125-LC-E,45.559417,-73.535866,20
14U-125-JO-E,45.559417,-73.535866,41
14U-34-JO-E,45.559417,-73.535866,30
14U-33-SO-N,45.582359,-73.533999,11
14U-33-JO-N,45.582359,-73.533999,7
14U-32-01-N,45.572549,-73.533443,7
14U-449-PM-N,45.622763,-73.575746,36
14U-449-HC-N,45.622763,-73.575746,23
14U-449-AM-N,45.622763,-73.575746,23
14U-449-PM-S,45.622668,-73.576307,41
14U-449-HC-S,45.622668,-73.576307,37
14U-449-AM-S,45.622668,-73.576307,37
14U-460-PM-O,45.601668,-73.575796,7
14U-460-AM-O,45.601668,-73.575796,7
14U-193-01-E,45.604146,-73.573382,50
14U-28-01-N,45.613339,-73.571492,42
14U-28-01-S,45.616176,-73.569248,13
14U-372-SO-O,45.599135,-73.569211,38
14U-44-01-S,45.599135,-73.569211,29
14U-44-01-N,45.597255,-73.562969,10
14U-39-JO-E,45.616589,-73.562468,56
14U-28-01-S,45.616589,-73.562468,20
14U-44-01-S,45.596087,-73.559736,33
14U-364-01-O,45.610046,-73.557283,18
14U-141-JO-O,45.610046,-73.557283,19
14U-85-LC-O,45.610046,-73.557283,13
14U-85-JO-O,45.610046,-73.557283,12
14U-364-01-E,45.611894,-73.555399,83
14U-141-JO-E,45.611894,-73.555399,42
14U-85-LC-E,45.611894,-73.555399,16
14U-85-JO-E,45.611894,-73.555399,51
14U-85-LC-O,45.614136,-73.553988,10
14U-85-JO-O,45.614136,-73.553988,9
14U-364-01-O,45.605201,-73.553552,23
14U-85-LC-O,45.605201,-73.553552,20
14U-85-JO-O,45.605201,-73.553552,19
14U-18-JO-E,45.597725,-73.553083,50
14U-28-01-S,45.610106,-73.551075,24
14U-44-01-S,45.593382,-73.551496,36
14U-364-01-E,45.604672,-73.546112,76
14U-85-LC-E,45.604672,-73.546112,9
14U-85-JO-E,45.604672,-73.546112,44
14U-364-01-O,45.604478,-73.546569,26
14U-85-LC-O,45.604478,-73.546569,23
14U-85-JO-O,45.604478,-73.546569,22
14U-432-PM-S,45.609605,-73.584579,14
14U-39-JO-E,45.609605,-73.584579,37
14U-28-01-S,45.601386,-73.547248,29
14U-372-SO-O,45.618307,-73.583912,23
14U-44-01-S,45.618307,-73.583912,14
14U-95-01-O,45.59816,-73.566438,1
14U-95-01-E,45.59816,-73.566438,44
14U-364-01-E,45.619426,-73.580501,98
14U-380-01-O,45.575183,-73.65592,43
14U-69-01-O,45.575183,-73.65592,38
14U-140-LL-O,45.55061,-73.655486,45
14U-140-01-O,45.55061,-73.655486,45
14U-140-01-E,45.55061,-73.655486,1
14U-146-SW-O,45.5377,-73.655657,31
14U-146-LC-O,45.5377,-73.655657,14
14U-146-JO-O,45.5377,-73.655657,30
14U-135-PM-N,45.5377,-73.655657,20
14U-146-SW-E,45.56023,-73.654025,28
14U-146-JO-E,45.56023,-73.654025,28
14U-359-01-S,45.571507,-73.654105,3
14U-45-LL-S,45.571507,-73.654105,6
14U-45-01-S,45.571507,-73.654105,3
14U-369-01-N,45.495437,-73.655557,40
14U-140-01-E,45.569381,-73.652677,17
14U-102-01-O,45.461331,-73.655392,32
14U-102-01-E,45.461331,-73.655392,1
14U-202-JO-O,45.497247,-73.674791,12
14U-128-01-S,45.511105,-73.672711,80
14U-117-01-N,45.511105,-73.672711,6
14U-378-01-E,45.525395,-73.670835,55
14U-121-01-E,45.525395,-73.670835,21
14U-380-01-E,45.525844,-73.671427,11
14U-171-01-E,45.525844,-73.671427,21
14U-378-01-O,45.527579,-73.669855,32
14U-121-01-O,45.527579,-73.669855,32
14U-54-01-O,45.527224,-73.664626,50
14U-368-01-O,45.508171,-73.663637,86
14U-124-01-N,45.508171,-73.663637,42
14U-16-01-O,45.508171,-73.663637,28
14U-16-01-E,45.507401,-73.661725,22
14U-128-01-N,45.519101,-73.65622,5
14U-225-01-E,45.502384,-73.737523,36
14U-215-01-E,45.502384,-73.737523,36
14U-177-01-E,45.502384,-73.737523,10
14U-175-01-E,45.48831,-73.751148,15
14U-371-01-N,45.504507,-73.695253,63
14U-121-01-O,45.504507,-73.695253,46
14U-54-01-O,45.523595,-73.662184,48
14U-460-AM-O,45.50884,-73.672579,52
14U-202-JO-O,45.50884,-73.672579,1
14U-202-JO-E,45.50884,-73.672579,88
14U-371-01-N,45.494813,-73.723731,74
14U-225-01-O,45.494813,-73.723731,18
14U-177-01-O,45.494813,-73.723731,18
14U-128-01-S,45.505781,-73.679517,75
14U-177-01-O,45.502837,-73.743835,29
14U-177-01-E,45.504698,-73.739385,5
14U-164-01-E,45.504698,-73.739385,8
14U-128-01-N,45.520123,-73.696095,64
14U-175-01-E,45.49555,-73.751467,7
14U-213-AM-O,45.492171,-73.726511,18
14U-213-01-O,45.492171,-73.726511,18
14U-70-AC-O,45.510418,-73.701821,10
14U-70-AB-O,45.510418,-73.701821,10
14U-100-JO-E,45.472556,-73.695007,2
14U-70-AC-E,45.512318,-73.71019,22
14U-70-AB-E,45.512318,-73.71019,2
14U-115-PM-O,45.494573,-73.657501,4
14U-115-AM-O,45.494573,-73.657501,6
14U-115-PM-E,45.492116,-73.669335,5
14U-372-SO-E,45.554706,-73.600897,44
14U-372-LC-E,45.554706,-73.600897,44
14U-93-01-E,45.554706,-73.600897,21
14U-99-01-O,45.563984,-73.601091,8
14U-372-SO-O,45.556952,-73.599353,68
14U-93-01-O,45.556952,-73.599353,8
14U-449-PM-N,45.63839,-73.596656,50
14U-449-HC-N,45.63839,-73.596656,31
14U-372-SO-E,45.63839,-73.596656,93
14U-44-01-N,45.63839,-73.596656,35
14U-95-01-O,45.552329,-73.598481,31
14U-70-AC-O,45.501268,-73.715288,30
14U-70-AC-E,45.501323,-73.715146,13
14U-70-AC-O,45.498739,-73.711244,31
14U-70-AC-E,45.499003,-73.711433,12
14U-70-AC-O,45.498137,-73.719466,33
14U-70-AC-E,45.49804,-73.71946,10
14U-70-AC-E,45.510359,-73.708024,21
14U-70-AC-O,45.510648,-73.708786,22
14U-86-SO-O,45.670332,-73.50951,25
14U-86-01-O,45.670332,-73.50951,25
14U-175-01-O,45.497535,-73.764434,52
14U-68-L2-E,45.460443,-73.9055,8
14U-68-AC-E,45.460443,-73.9055,17
14U-68-SO-O,45.460454,-73.90509,74
14U-68-L2-O,45.460454,-73.90509,69
14U-68-AC-O,45.460454,-73.90509,69
14U-109-01-S,45.44051,-73.631582,20
14U-191-01-E,45.460148,-73.61177,72
14U-191-01-O,45.460076,-73.612268,22
14U-191-01-E,45.467706,-73.597658,80
14U-449-PM-N,45.670538,-73.541037,87
14U-449-HC-N,45.670538,-73.541037,53
14U-49-01-O,45.670538,-73.541037,1
14U-49-01-E,45.670538,-73.541037,57
14U-131-HP-N,45.583095,-73.581426,14
14U-40-01-E,45.66415,-73.511215,35
14U-40-01-O,45.664495,-73.51195,7
14U-86-SO-E,45.669418,-73.50476,86
14U-86-01-E,45.669418,-73.50476,88
14U-191-01-E,45.461329,-73.609595,73
14U-70-AC-E,45.505998,-73.710327,19
14U-195-01-O,45.435097,-73.681582,57
14U-70-AC-E,45.503563,-73.719231,16
14U-70-AC-O,45.50393,-73.718797,26
14U-191-01-E,45.469421,-73.593028,82
14U-37-01-N,45.469421,-73.593028,63
14U-36-JO-E,45.469421,-73.593028,30
14U-86-SO-E,45.669666,-73.506317,88
14U-86-01-E,45.669666,-73.506317,90
14U-495-01-O,45.434592,-73.603018,17
14U-110-01-O,45.434592,-73.603018,7
14U-112-01-O,45.433403,-73.600693,21
14U-123-01-S,45.427472,-73.601829,42
14U-110-01-E,45.427472,-73.601829,73
14U-109-01-N,45.427472,-73.601829,14
14U-112-01-O,45.436409,-73.598677,19
14U-109-01-S,45.435237,-73.597477,48
14U-123-01-S,45.421201,-73.615085,30
14U-195-01-O,45.446181,-73.618549,10
14U-195-01-E,45.445614,-73.623536,84
14U-109-01-N,45.445614,-73.623536,41
14U-382-01-E,45.504224,-73.826465,41
14U-68-SO-E,45.504224,-73.826465,23
14U-68-L2-E,45.504224,-73.826465,42
14U-68-AC-E,45.504224,-73.826465,49
14U-468-01-E,45.507455,-73.762477,44
14U-382-01-E,45.507455,-73.762477,64
14U-213-01-E,45.507455,-73.762477,18
14U-68-SO-E,45.507455,-73.762477,49
14U-68-L2-E,45.507455,-73.762477,68
14U-68-AC-E,45.507455,-73.762477,75
14U-213-01-E,45.514763,-73.828784,3
14U-68-AC-E,45.451961,-73.936078,7
14U-68-SO-O,45.461181,-73.919519,82
14U-68-L2-E,45.461181,-73.919519,4
14U-68-AC-E,45.461181,-73.919519,13
14U-425-01-O,45.43759,-73.894857,89
14U-419-01-O,45.43759,-73.894857,18
14U-219-01-O,45.43759,-73.894857,25
14U-217-01-O,45.43759,-73.894857,55
14U-401-PM-N,45.452816,-73.869134,16
14U-401-AM-N,45.452816,-73.869134,23
14U-219-01-O,45.452816,-73.869134,11
14U-201-SO-S,45.452816,-73.869134,50
14U-201-01-S,45.452816,-73.869134,49
14U-401-PM-S,45.449489,-73.856119,23
14U-401-AM-S,45.449489,-73.856119,32
14U-217-01-O,45.449489,-73.856119,14
14U-201-SO-N,45.449489,-73.856119,46
14U-201-01-N,45.449489,-73.856119,42
14U-217-01-O,45.456438,-73.84439,7
14U-485-01-E,45.457093,-73.853516,16
14U-219-01-E,45.457093,-73.853516,43
14U-218-01-E,45.457093,-73.853516,19
14U-218-01-E,45.457904,-73.864249,14
14U-219-01-O,45.448844,-73.877557,14
14U-405-01-E,45.426166,-73.859563,28
14U-211-01-E,45.426166,-73.859563,25
14U-200-01-E,45.426166,-73.859563,25
14U-405-01-E,45.418773,-73.886029,21
14U-211-01-E,45.418773,-73.886029,18
14U-200-01-E,45.418773,-73.886029,18
14U-405-01-O,45.420046,-73.879174,39
14U-211-01-O,45.420046,-73.879174,81
14U-200-01-O,45.420046,-73.879174,33
14U-405-01-E,45.42223,-73.87255,25
14U-211-01-E,45.42223,-73.87255,22
14U-200-01-E,45.42223,-73.87255,22
14U-425-01-O,45.437218,-73.86203,69
14U-217-01-O,45.437218,-73.86203,37
14U-217-01-O,45.43856,-73.853551,33
14U-425-01-E,45.438392,-73.853695,13
14U-217-01-E,45.438392,-73.853695,20
14U-217-01-E,45.43902,-73.850687,21
14U-425-01-O,45.431054,-73.84094,64
14U-211-01-O,45.431054,-73.84094,71
14U-201-SO-S,45.431054,-73.84094,38
14U-201-01-S,45.431054,-73.84094,37
14U-401-PM-S,45.434717,-73.848721,33
14U-401-PM-N,45.434717,-73.848721,1
14U-401-AM-S,45.434717,-73.848721,42
14U-401-AM-N,45.434717,-73.848721,1
14U-382-01-O,45.434717,-73.848721,131
14U-382-01-E,45.434717,-73.848721,1
14U-405-01-E,45.416755,-73.893184,19
14U-211-01-E,45.416755,-73.893184,16
14U-200-01-E,45.416755,-73.893184,16
14U-405-01-E,45.405199,-73.927444,10
14U-211-01-E,45.405199,-73.927444,7
14U-200-01-E,45.405199,-73.927444,7
14U-360-01-E,45.496699,-73.586261,12
14U-144-01-E,45.496699,-73.586261,12
14U-33-SO-S,45.58054,-73.524828,58
14U-33-LC-S,45.58054,-73.524828,31
14U-33-JO-S,45.58054,-73.524828,58
14U-350-01-O,45.450824,-73.593237,79
14U-36-JO-O,45.450824,-73.593237,42
14U-36-JO-E,45.493239,-73.5681,57
14U-131-HP-S,45.569018,-73.546244,23
14U-131-01-S,45.569018,-73.546244,19
14U-368-01-E,45.504004,-73.618111,49
14U-119-01-N,45.504004,-73.618111,5
14U-51-JO-E,45.504004,-73.618111,34
14U-369-01-N,45.496859,-73.652952,38
14U-115-PM-O,45.496859,-73.652952,2
14U-371-01-N,45.495325,-73.653797,39
14U-92-JO-E,45.495325,-73.653797,7
14U-17-01-N,45.495325,-73.653797,33
14U-359-01-S,45.566853,-73.650718,8
14U-45-LL-S,45.566853,-73.650718,10
14U-45-01-S,45.566853,-73.650718,7
14U-41-01-E,45.566853,-73.650718,14
14U-146-SW-E,45.539618,-73.650126,10
14U-146-JO-E,45.539618,-73.650126,10
14U-440-AM-E,45.553073,-73.64957,2
14U-146-SW-O,45.541553,-73.649162,26
14U-146-LC-O,45.541553,-73.649162,9
14U-146-JO-O,45.541553,-73.649162,25
14U-135-AM-S,45.536282,-73.648232,13
14U-124-01-S,45.500581,-73.649706,22
14U-66-PM-S,45.469651,-73.648708,1
14U-66-PM-N,45.469651,-73.648708,38
14U-66-JO-S,45.469651,-73.648708,1
14U-66-JO-N,45.469651,-73.648708,35
14U-146-SW-E,45.557975,-73.646109,26
14U-146-JO-E,45.557975,-73.646109,26
14U-124-01-N,45.49893,-73.647661,31
14U-30-01-S,45.552273,-73.646628,10
14U-378-01-E,45.569914,-73.644216,80
14U-121-01-E,45.569914,-73.644216,49
14U-363-01-S,45.54259,-73.645024,15
14U-55-JO-S,45.54259,-73.645024,4
14U-54-HE-E,45.54259,-73.645024,8
14U-54-01-E,45.54259,-73.645024,28
14U-19-01-E,45.54259,-73.645024,10
14U-52-PM-E,45.536691,-73.644175,3
14U-52-AM-E,45.536691,-73.644175,3
14U-378-01-E,45.571675,-73.64273,81
14U-121-01-E,45.571675,-73.64273,50
14U-146-SW-O,45.556925,-73.643367,10
14U-146-JO-O,45.556925,-73.643367,9
14U-54-01-O,45.567648,-73.642406,6
14U-41-01-O,45.567648,-73.642406,42
14U-135-AM-S,45.538635,-73.643089,24
14U-100-JO-E,45.538635,-73.643089,45
14U-52-PM-E,45.538635,-73.643089,4
14U-52-AM-E,45.538635,-73.643089,4
14U-66-PM-N,45.472504,-73.644371,35
14U-66-JO-N,45.472504,-73.644371,32
14U-361-01-N,45.54761,-73.641707,48
14U-146-SW-E,45.54761,-73.641707,19
14U-146-JO-E,45.54761,-73.641707,19
14U-53-01-N,45.54761,-73.641707,2
14U-31-01-N,45.54761,-73.641707,19
14U-370-01-O,45.489992,-73.642058,74
14U-161-01-O,45.489992,-73.642058,31
14U-371-01-S,45.489329,-73.642477,44
14U-17-01-S,45.489329,-73.642477,23
14U-188-AM-O,45.583423,-73.616018,15
14U-188-AM-O,45.582983,-73.613978,16
14U-188-PM-E,45.590605,-73.612679,36
14U-188-AM-O,45.59449,-73.610132,6
14U-136-01-S,45.59449,-73.610132,6
14U-192-JO-O,45.578284,-73.606154,30
14U-39-JO-O,45.605035,-73.603018,43
14U-33-SO-N,45.605035,-73.603018,37
14U-33-JO-N,45.605035,-73.603018,33
14U-370-01-O,45.531292,-73.59846,48
14U-99-01-O,45.568517,-73.597428,5
14U-435-JO-O,45.4956,-73.598637,49
14U-369-01-N,45.4956,-73.598637,14
14U-166-PM-N,45.4956,-73.598637,12
14U-166-L2-N,45.4956,-73.598637,9
14U-166-JO-N,45.4956,-73.598637,9
14U-165-JO-N,45.4956,-73.598637,8
14U-359-01-N,45.543168,-73.596428,21
14U-45-01-N,45.543168,-73.596428,21
14U-30-01-N,45.53343,-73.597021,28
14U-44-01-S,45.641923,-73.593942,3
14U-372-SO-E,45.562737,-73.594699,49
14U-188-PM-E,45.562737,-73.594699,8
14U-188-AM-E,45.562737,-73.594699,7
14U-141-JO-E,45.562737,-73.594699,7
14U-93-01-E,45.562737,-73.594699,26
14U-41-01-E,45.562737,-73.594699,40
14U-51-JO-O,45.519376,-73.596264,13
14U-435-JO-E,45.494912,-73.59664,24
14U-369-01-S,45.494912,-73.59664,23
14U-166-PM-S,45.494912,-73.59664,27
14U-166-L2-S,45.494912,-73.59664,39
14U-166-JO-S,45.494912,-73.59664,30
14U-165-JO-S,45.494912,-73.59664,24
14U-467-JO-N,45.557406,-73.593704,7
14U-357-01-N,45.557406,-73.593704,25
14U-67-JO-N,45.557406,-73.593704,16
14U-95-01-O,45.557543,-73.593938,28
14U-372-SO-E,45.564804,-73.592855,50
14U-188-PM-E,45.564804,-73.592855,9
14U-188-AM-E,45.564804,-73.592855,8
14U-141-JO-E,45.564804,-73.592855,8
14U-449-PM-N,45.633113,-73.591026,47
14U-449-HC-N,45.633113,-73.591026,28
14U-372-SO-E,45.633113,-73.591026,90
14U-353-01-O,45.633113,-73.591026,13
14U-44-01-N,45.633113,-73.591026,32
14U-95-01-O,45.558772,-73.592803,27
14U-95-01-E,45.559961,-73.591586,16
14U-363-01-S,45.521185,-73.592689,43
14U-55-JO-S,45.521185,-73.592689,28
14U-449-PM-N,45.631437,-73.589226,45
14U-449-HC-N,45.631437,-73.589226,27
14U-432-AM-N,45.631437,-73.589226,41
14U-372-SO-E,45.631437,-73.589226,89
14U-44-01-N,45.631437,-73.589226,31
14U-95-01-E,45.561214,-73.590567,17
14U-78-01-E,45.47138,-73.592424,25
14U-37-01-N,45.47138,-73.592424,64
14U-370-01-O,45.541963,-73.590371,42
14U-197-JO-O,45.541963,-73.590371,31
14U-25-01-N,45.541963,-73.590371,12
14U-101-01-O,45.463949,-73.59222,20
14U-37-01-N,45.463949,-73.59222,51
14U-448-PM-E,45.632566,-73.587826,31
14U-353-01-E,45.632566,-73.587826,81
14U-49-01-E,45.632566,-73.587826,33
14U-43-AB-E,45.632566,-73.587826,58
14U-370-01-E,45.542962,-73.589293,55
14U-197-JO-E,45.542962,-73.589293,10
14U-197-HP-E,45.542962,-73.589293,10
14U-25-01-S,45.542962,-73.589293,9
14U-191-01-E,45.470075,-73.591176,83
14U-36-JO-E,45.470075,-73.591176,31
14U-355-01-N,45.564997,-73.58707,64
14U-139-JO-N,45.564997,-73.58707,25
14U-175-01-O,45.495609,-73.751254,47
14U-213-AM-O,45.491898,-73.732246,19
14U-213-01-O,45.491898,-73.732246,19
14U-406-01-O,45.446817,-73.611184,8
14U-350-01-O,45.446817,-73.611184,93
14U-195-01-O,45.446817,-73.611184,7
14U-106-01-O,45.446817,-73.611184,8
14U-123-01-S,45.426151,-73.611085,47
14U-123-01-N,45.426151,-73.611085,1
14U-495-01-E,45.434364,-73.603587,48
14U-110-01-E,45.434364,-73.603587,80
14U-110-01-E,45.430463,-73.609458,77
14U-109-01-N,45.426548,-73.611638,17
14U-109-01-S,45.434975,-73.594961,49
14U-460-AM-O,45.460361,-73.726021,81
14U-378-01-O,45.460361,-73.726021,79
14U-202-JO-O,45.460361,-73.726021,37
14U-196-01-N,45.452328,-73.722604,14
14U-195-01-E,45.444906,-73.717457,18
14U-496-01-E,45.443242,-73.714683,10
14U-356-SO-E,45.443242,-73.714683,52
14U-196-01-S,45.443242,-73.714683,58
14U-196-01-N,45.458078,-73.714269,25
14U-195-01-E,45.44496,-73.708234,22
14U-195-01-E,45.444953,-73.705705,23
14U-191-01-O,45.436514,-73.705034,65
14U-195-01-E,45.445009,-73.703353,24
14U-191-01-O,45.436929,-73.700357,63
14U-496-01-O,45.43814,-73.69454,36
14U-356-SO-O,45.43814,-73.69454,113
14U-196-01-N,45.43814,-73.69454,5
14U-191-01-E,45.441924,-73.68881,41
14U-110-01-E,45.441735,-73.686371,6
14U-110-01-O,45.442026,-73.685621,74
14U-110-01-E,45.44234,-73.680349,14
14U-90-01-E,45.44234,-73.680349,2
14U-496-01-E,45.435878,-73.680241,18
14U-356-SO-E,45.435878,-73.680241,59
14U-495-01-O,45.440547,-73.672782,41
14U-110-01-O,45.440547,-73.672782,64
14U-110-01-O,45.433481,-73.672537,61
14U-191-01-E,45.44191,-73.666834,51
14U-90-01-E,45.44191,-73.666834,8
14U-356-SO-O,45.438564,-73.666514,106
14U-195-01-O,45.438564,-73.666514,43
14U-491-PM-O,45.441617,-73.664582,24
14U-191-01-O,45.441617,-73.664582,43
14U-90-01-O,45.441617,-73.664582,56
14U-18-JO-O,45.588701,-73.560574,18
14U-356-SO-E,45.535704,-73.561319,168
14U-24-PM-E,45.535704,-73.561319,12
14U-24-01-E,45.535704,-73.561319,46
14U-97-JO-O,45.553268,-73.56076,6
14U-364-01-E,45.537098,-73.560502,35
14U-185-01-E,45.537098,-73.560502,4
14U-360-01-E,45.524181,-73.560419,36
14U-125-JO-E,45.524181,-73.560419,14
14U-71-01-S,45.474387,-73.561483,31
14U-61-01-O,45.474387,-73.561483,25
14U-57-01-O,45.474387,-73.561483,17
14U-71-01-N,45.473949,-73.56158,9
14U-61-01-E,45.473949,-73.56158,19
14U-43-AB-E,45.638946,-73.580496,61
14U-191-01-O,45.461223,-73.610173,21
14U-191-01-O,45.46227,-73.608229,20
14U-370-01-E,45.506752,-73.626743,31
14U-161-01-E,45.506752,-73.626743,29
14U-100-JO-O,45.539851,-73.643229,6
14U-28-01-S,45.598253,-73.541064,35
14U-36-JO-E,45.458712,-73.59601,13
14U-193-01-O,45.537471,-73.632291,49
14U-439-PM-N,45.580174,-73.621994,13
14U-439-LV-N,45.580174,-73.621994,20
14U-97-LC-E,45.548574,-73.564384,12
14U-97-JO-E,45.548574,-73.564384,37
14U-432-PM-S,45.637916,-73.597753,1
14U-432-PM-N,45.637916,-73.597753,31
14U-432-HC-N,45.637916,-73.597753,31
14U-51-JO-O,45.485393,-73.627853,39
14U-355-01-N,45.540182,-73.547855,40
14U-125-LC-E,45.540182,-73.547855,7
14U-125-JO-E,45.540182,-73.547855,28
14U-124-01-S,45.474056,-73.603398,48
14U-124-01-N,45.474056,-73.603398,1
14U-376-01-E,45.482996,-73.808117,29
14U-208-01-E,45.482996,-73.808117,14
14U-409-PM-S,45.483389,-73.796449,24
14U-376-01-E,45.483389,-73.796449,32
14U-356-SO-E,45.483389,-73.796449,11
14U-209-01-S,45.483389,-73.796449,22
